timestamp,FR_Hip,FR_Thigh,FR_Calf,FL_Hip,FL_Thigh,FL_Calf,BR_Hip,BR_Thigh,BR_Calf,BL_Hip,BL_Thigh,BL_Calf
1782330059.061,90.00,3.30,100.02,93.00,123.56,60.37,97.00,64.79,109.79,97.00,119.38,94.83,-0.12,-0.17,-0.23,-0.22
1782330059.172,90.00,4.18,103.46,93.00,124.63,63.73,97.00,61.44,109.40,97.00,123.86,89.46,-0.11,-0.17,-0.23,-0.20
1782330059.284,90.00,4.50,107.55,93.00,126.37,67.06,97.00,58.62,108.00,97.00,124.98,85.22,-0.11,-0.18,-0.23,-0.20
1782330059.396,90.00,6.15,112.48,93.00,127.93,70.92,97.00,55.32,106.49,97.00,124.72,81.21,-0.10,-0.18,-0.22,-0.19
1782330059.509,90.00,9.80,118.09,93.00,133.16,72.51,97.00,57.06,101.15,97.00,123.81,77.17,-0.10,-0.17,-0.23,-0.19
1782330059.622,90.00,15.29,123.66,93.00,136.57,75.68,97.00,56.56,97.51,97.00,122.62,73.09,-0.11,-0.17,-0.23,-0.19
1782330059.734,90.00,21.46,128.30,93.00,135.75,80.87,97.00,50.64,97.32,97.00,120.83,69.42,-0.11,-0.18,-0.22,-0.18
1782330059.844,90.00,23.77,134.22,93.00,141.37,82.66,97.00,54.26,91.61,97.00,113.42,70.75,-0.11,-0.17,-0.23,-0.20
1782330059.956,90.00,30.43,135.84,93.00,144.09,85.47,97.00,54.78,88.31,97.00,111.56,68.24,-0.12,-0.16,-0.24,-0.20
1782330060.067,90.00,33.75,138.57,93.00,143.67,88.70,97.00,51.40,87.49,97.00,105.08,70.74,-0.12,-0.17,-0.23,-0.21
1782330060.179,90.00,37.94,138.16,93.00,144.11,90.88,97.00,50.15,86.15,97.00,100.71,72.21,-0.13,-0.17,-0.23,-0.22
1782330060.291,90.00,40.86,137.32,93.00,147.20,91.55,97.00,53.56,83.28,97.00,94.57,75.89,-0.14,-0.16,-0.24,-0.23
1782330060.403,90.00,43.70,134.72,93.00,144.34,92.97,97.00,48.83,84.95,97.00,88.73,79.44,-0.15,-0.17,-0.23,-0.24
1782330060.514,90.00,43.73,134.27,93.00,151.18,91.17,97.00,49.46,84.83,97.00,86.07,81.07,-0.15,-0.15,-0.23,-0.25
1782330060.625,90.00,44.50,131.38,93.00,151.55,90.00,97.00,40.25,90.46,97.00,91.00,79.10,-0.16,-0.15,-0.21,-0.24
1782330060.736,90.00,43.91,128.94,93.00,156.44,87.50,97.00,38.59,93.08,97.00,93.87,78.80,-0.16,-0.14,-0.21,-0.24
1782330060.848,90.00,40.89,127.98,93.00,159.97,84.66,97.00,37.37,96.25,97.00,93.02,81.72,-0.16,-0.13,-0.20,-0.24
1782330060.960,90.00,38.86,124.95,93.00,160.45,81.12,97.00,35.35,100.52,97.00,95.44,82.99,-0.16,-0.12,-0.19,-0.24
1782330061.077,90.00,36.44,121.59,93.00,161.61,76.93,97.00,36.49,103.78,97.00,97.75,84.80,-0.16,-0.11,-0.19,-0.24
1782330061.189,90.00,33.73,118.01,93.00,157.95,71.84,97.00,35.60,108.66,97.00,99.75,87.13,-0.16,-0.11,-0.18,-0.24
1782330061.302,90.00,31.72,113.82,93.00,152.10,66.85,97.00,34.87,113.93,97.00,102.83,88.99,-0.16,-0.12,-0.18,-0.24
1782330061.415,90.00,29.69,109.75,93.00,147.94,61.84,97.00,37.62,117.30,97.00,105.36,91.26,-0.17,-0.12,-0.18,-0.24
1782330061.527,90.00,28.33,105.67,93.00,144.41,56.79,97.00,42.44,118.82,97.00,108.25,93.24,-0.17,-0.12,-0.18,-0.23
1782330061.638,90.00,27.67,101.76,93.00,137.98,54.51,97.00,44.49,121.95,97.00,111.32,94.91,-0.17,-0.13,-0.18,-0.23
1782330061.750,90.00,27.23,98.39,93.00,136.12,49.71,97.00,52.59,118.81,97.00,113.83,96.53,-0.17,-0.12,-0.20,-0.23
1782330061.863,90.00,25.28,96.23,93.00,128.62,52.71,97.00,52.32,122.46,97.00,113.55,99.15,-0.17,-0.15,-0.20,-0.23
1782330061.975,90.00,22.51,94.99,93.00,127.53,50.14,97.00,60.95,116.57,97.00,111.29,102.06,-0.17,-0.14,-0.22,-0.23
1782330062.088,90.00,19.56,94.46,93.00,123.56,52.92,97.00,64.50,114.69,97.00,107.64,104.69,-0.16,-0.16,-0.22,-0.24
1782330062.200,90.00,18.53,94.27,93.00,122.87,53.10,97.00,73.70,107.93,97.00,106.88,105.29,-0.16,-0.16,-0.24,-0.24
1782330062.313,90.00,14.02,95.45,93.00,122.55,54.33,97.00,71.79,108.79,97.00,112.93,102.27,-0.15,-0.16,-0.24,-0.23
1782330062.424,90.00,11.58,97.01,93.00,123.05,55.94,97.00,69.97,108.89,97.00,119.42,97.80,-0.14,-0.16,-0.24,-0.22
1782330062.539,90.00,5.26,99.10,93.00,125.24,56.90,97.00,70.09,106.90,97.00,119.23,95.94,-0.12,-0.16,-0.24,-0.22
1782330062.650,90.00,6.85,102.24,93.00,126.41,60.09,97.00,66.75,106.68,97.00,125.44,89.98,-0.12,-0.16,-0.24,-0.20
1782330062.763,90.00,7.80,106.06,93.00,129.90,61.92,97.00,67.04,103.43,97.00,128.15,85.15,-0.12,-0.16,-0.24,-0.19
1782330062.874,90.00,9.39,110.58,93.00,132.51,65.30,97.00,64.98,101.35,97.00,128.87,80.72,-0.11,-0.16,-0.24,-0.18
1782330062.988,90.00,12.79,115.58,93.00,133.67,69.97,97.00,60.33,100.63,97.00,128.81,76.17,-0.12,-0.17,-0.24,-0.18
1782330063.099,90.00,14.77,121.13,93.00,138.90,72.31,97.00,62.87,95.38,97.00,125.11,73.49,-0.11,-0.16,-0.24,-0.18
1782330063.212,90.00,20.42,125.93,93.00,139.58,77.07,97.00,58.08,94.40,97.00,123.36,69.62,-0.12,-0.16,-0.24,-0.18
1782330063.324,90.00,25.26,130.23,93.00,142.71,80.39,97.00,58.15,90.90,97.00,119.72,67.41,-0.12,-0.16,-0.24,-0.18
1782330063.438,90.00,30.04,133.40,93.00,144.80,83.74,97.00,57.37,88.21,97.00,115.56,66.34,-0.12,-0.16,-0.24,-0.19
1782330063.550,90.00,34.78,134.93,93.00,146.39,86.69,97.00,56.69,85.91,97.00,111.48,66.13,-0.13,-0.16,-0.24,-0.20
1782330063.665,90.00,38.48,135.68,93.00,147.97,88.96,97.00,56.89,83.78,97.00,106.37,67.92,-0.14,-0.16,-0.24,-0.21
1782330063.776,90.00,42.40,134.23,93.00,148.29,90.76,97.00,55.80,82.77,97.00,102.26,69.74,-0.15,-0.16,-0.24,-0.22
1782330063.889,90.00,45.38,132.25,93.00,149.73,91.48,97.00,57.48,81.39,97.00,97.20,73.23,-0.16,-0.16,-0.24,-0.23
1782330064.001,90.00,46.89,130.60,93.00,150.80,91.43,97.00,54.13,82.53,97.00,93.36,76.24,-0.17,-0.16,-0.24,-0.24
1782330064.114,90.00,46.96,129.34,93.00,154.73,90.17,97.00,47.94,86.05,97.00,94.95,75.69,-0.17,-0.15,-0.23,-0.23
1782330064.235,90.00,45.65,128.39,93.00,158.36,88.36,97.00,43.59,89.70,97.00,95.50,76.76,-0.17,-0.13,-0.22,-0.23
1782330064.348,90.00,44.03,126.56,93.00,162.93,86.12,97.00,42.34,92.53,97.00,96.90,77.90,-0.17,-0.12,-0.21,-0.23
1782330064.460,90.00,40.06,125.97,93.00,162.13,82.80,97.00,37.75,97.86,97.00,95.06,81.99,-0.16,-0.12,-0.20,-0.24
1782330064.572,90.00,34.97,125.09,93.00,163.29,78.96,97.00,37.77,101.43,97.00,91.27,87.05,-0.15,-0.11,-0.20,-0.25
1782330064.684,90.00,35.45,119.12,93.00,160.26,74.03,97.00,36.41,106.32,97.00,99.96,85.46,-0.16,-0.11,-0.19,-0.24
1782330064.797,90.00,31.69,116.08,93.00,155.21,68.79,97.00,35.61,111.43,97.00,100.07,89.08,-0.16,-0.11,-0.18,-0.24
1782330064.910,90.00,30.24,111.58,93.00,152.20,63.25,97.00,38.91,114.30,97.00,103.90,90.56,-0.16,-0.11,-0.18,-0.24
1782330065.022,90.00,28.21,107.63,93.00,145.35,59.12,97.00,39.71,118.83,97.00,106.09,92.99,-0.17,-0.12,-0.18,-0.24
1782330065.135,90.00,26.69,103.82,93.00,142.10,54.16,97.00,45.43,119.20,97.00,108.33,95.21,-0.17,-0.12,-0.19,-0.23
1782330065.248,90.00,25.75,100.34,93.00,137.83,50.75,97.00,50.43,119.19,97.00,110.57,97.12,-0.17,-0.12,-0.20,-0.23
1782330065.361,90.00,25.14,97.38,93.00,132.74,49.97,97.00,53.97,119.55,97.00,112.46,98.78,-0.17,-0.13,-0.20,-0.23
1782330065.473,90.00,22.64,95.73,93.00,128.85,49.95,97.00,58.68,117.84,97.00,110.86,101.62,-0.17,-0.14,-0.21,-0.23
1782330065.586,90.00,22.67,94.11,93.00,125.64,50.99,97.00,63.90,114.79,97.00,112.17,102.35,-0.17,-0.15,-0.22,-0.23
1782330065.701,90.00,22.78,93.32,93.00,122.36,53.85,97.00,68.34,111.78,97.00,112.90,102.64,-0.17,-0.16,-0.23,-0.23
1782330065.822,90.00,18.88,94.38,93.00,121.44,55.20,97.00,70.05,110.33,97.00,114.99,101.52,-0.16,-0.16,-0.24,-0.23
1782330065.933,90.00,7.65,96.37,93.00,124.79,52.71,97.00,75.82,105.78,97.00,110.34,102.92,-0.13,-0.15,-0.25,-0.24
1782330066.046,90.00,9.72,98.27,93.00,125.14,55.42,97.00,72.07,106.46,97.00,121.58,95.61,-0.13,-0.16,-0.24,-0.21
1782330066.159,90.00,6.74,100.89,93.00,127.47,57.06,97.00,71.63,104.58,97.00,123.80,92.04,-0.12,-0.16,-0.25,-0.21
1782330066.271,90.00,5.26,104.22,93.00,130.23,59.41,97.00,70.83,102.42,97.00,125.24,88.16,-0.11,-0.15,-0.25,-0.20
1782330066.383,90.00,7.51,108.58,93.00,131.80,63.54,97.00,66.61,101.78,97.00,127.72,83.08,-0.11,-0.16,-0.24,-0.19
1782330066.495,90.00,7.77,113.47,93.00,134.74,66.98,97.00,65.00,99.27,97.00,125.69,79.89,-0.11,-0.16,-0.24,-0.19
1782330066.609,90.00,12.28,118.95,93.00,137.25,70.96,97.00,62.64,97.01,97.00,125.26,75.44,-0.11,-0.16,-0.24,-0.18
1782330066.725,90.00,16.52,124.47,93.00,140.53,74.56,97.00,62.09,93.71,97.00,122.60,72.27,-0.11,-0.16,-0.24,-0.19
1782330066.841,90.00,21.73,129.34,93.00,142.27,78.69,97.00,59.46,91.61,97.00,119.55,69.58,-0.11,-0.16,-0.24,-0.19
1782330066.953,90.00,25.95,133.89,93.00,145.01,82.05,97.00,59.45,88.46,97.00,114.53,69.06,-0.11,-0.16,-0.24,-0.20
1782330067.064,90.00,31.41,135.97,93.00,147.07,85.17,97.00,59.21,85.86,97.00,111.11,68.01,-0.12,-0.16,-0.24,-0.20
1782330067.175,90.00,34.88,138.12,93.00,148.85,87.74,97.00,59.47,83.60,97.00,105.05,70.28,-0.13,-0.16,-0.25,-0.21
1782330067.288,90.00,38.67,137.83,93.00,149.28,89.87,97.00,58.16,82.42,97.00,100.12,72.40,-0.13,-0.16,-0.24,-0.22
1782330067.400,90.00,41.41,136.90,93.00,150.36,91.05,97.00,58.96,81.18,97.00,93.73,76.38,-0.14,-0.16,-0.25,-0.24
1782330067.512,90.00,44.94,133.14,93.00,151.20,91.41,97.00,60.21,80.54,97.00,89.79,78.75,-0.16,-0.16,-0.25,-0.24
1782330067.624,90.00,44.05,133.62,93.00,149.62,91.32,97.00,45.54,86.90,97.00,87.40,80.49,-0.15,-0.16,-0.22,-0.25
1782330067.736,90.00,43.75,131.84,93.00,143.44,91.67,97.00,30.20,95.31,97.00,89.81,80.09,-0.16,-0.17,-0.19,-0.24
1782330067.847,90.00,40.53,132.11,93.00,145.42,89.01,97.00,26.16,98.86,97.00,86.37,83.44,-0.15,-0.17,-0.18,-0.25
1782330067.958,90.00,39.18,128.91,93.00,149.23,85.16,97.00,25.95,101.76,97.00,90.11,83.82,-0.15,-0.15,-0.17,-0.25
1782330068.071,90.00,37.12,125.60,93.00,148.68,81.65,97.00,23.60,106.13,97.00,92.95,84.99,-0.16,-0.15,-0.16,-0.25
1782330068.181,90.00,34.95,121.80,93.00,148.35,77.40,97.00,23.89,110.28,97.00,96.05,86.41,-0.16,-0.14,-0.16,-0.24
1782330068.293,90.00,31.63,118.43,93.00,146.63,72.96,97.00,25.20,114.62,97.00,96.96,89.33,-0.16,-0.14,-0.15,-0.25
1782330068.405,90.00,30.24,113.75,93.00,142.96,68.93,97.00,26.73,119.29,97.00,101.36,90.49,-0.16,-0.14,-0.15,-0.24
1782330068.517,90.00,27.52,109.94,93.00,139.55,64.87,97.00,30.23,123.07,97.00,102.75,93.35,-0.16,-0.14,-0.15,-0.24
1782330068.629,90.00,24.42,106.48,93.00,134.05,62.67,97.00,32.75,127.22,97.00,102.75,96.73,-0.16,-0.15,-0.15,-0.24
1782330068.741,90.00,22.83,102.85,93.00,129.44,60.95,97.00,36.68,129.74,97.00,104.50,98.96,-0.16,-0.16,-0.15,-0.24
1782330068.854,90.00,20.05,100.10,93.00,124.85,60.44,97.00,40.68,131.05,97.00,103.14,102.07,-0.16,-0.17,-0.16,-0.25
1782330068.966,90.00,18.80,97.60,93.00,119.27,62.36,97.00,43.53,132.24,97.00,103.57,103.91,-0.16,-0.18,-0.16,-0.25
1782330069.078,90.00,18.09,95.76,93.00,113.27,66.05,97.00,45.77,132.79,97.00,104.09,105.17,-0.16,-0.20,-0.17,-0.24
1782330069.192,90.00,17.31,94.77,93.00,108.56,69.43,97.00,48.73,131.05,97.00,103.59,106.10,-0.16,-0.21,-0.17,-0.25
1782330069.304,90.00,15.54,94.80,93.00,103.72,73.71,97.00,50.01,129.93,97.00,104.00,106.18,-0.15,-0.22,-0.18,-0.25
1782330069.416,90.00,11.07,95.84,93.00,103.24,74.79,97.00,49.03,130.14,97.00,110.60,103.23,-0.14,-0.23,-0.18,-0.24
1782330069.530,90.00,7.52,97.36,93.00,103.52,76.06,97.00,47.65,129.51,97.00,115.87,99.36,-0.13,-0.23,-0.17,-0.23
1782330069.641,90.00,6.75,99.67,93.00,103.79,78.09,97.00,45.47,128.54,97.00,121.83,94.16,-0.12,-0.23,-0.17,-0.21
1782330069.754,90.00,4.94,102.66,93.00,105.24,79.83,97.00,43.36,126.42,97.00,124.01,90.19,-0.12,-0.23,-0.17,-0.20
1782330069.866,90.00,3.75,106.37,93.00,106.10,82.57,97.00,40.39,124.24,97.00,124.32,86.54,-0.11,-0.23,-0.17,-0.20
1782330069.978,90.00,4.36,111.02,93.00,108.93,84.26,97.00,38.39,120.63,97.00,123.74,82.85,-0.10,-0.23,-0.17,-0.20
1782330070.090,90.00,5.68,116.42,93.00,109.76,87.64,97.00,35.01,117.68,97.00,121.17,80.00,-0.09,-0.23,-0.17,-0.20
1782330070.201,90.00,12.52,122.50,93.00,113.06,89.48,97.00,33.46,113.45,97.00,121.62,75.00,-0.10,-0.23,-0.17,-0.19
1782330070.312,90.00,17.70,128.09,93.00,114.05,92.78,97.00,30.61,110.08,97.00,118.82,72.17,-0.10,-0.23,-0.17,-0.19
1782330070.424,90.00,21.32,133.86,93.00,114.97,95.86,97.00,28.17,106.74,97.00,112.87,72.29,-0.10,-0.23,-0.17,-0.20
1782330070.538,90.00,26.68,137.67,93.00,115.61,98.73,97.00,26.05,103.67,97.00,108.67,71.76,-0.11,-0.23,-0.17,-0.21
1782330070.650,90.00,31.17,140.19,93.00,114.91,101.79,97.00,23.58,101.23,97.00,103.44,72.94,-0.11,-0.23,-0.17,-0.22
1782330070.767,90.00,35.62,140.25,93.00,117.37,102.66,97.00,23.82,98.64,97.00,99.05,74.17,-0.12,-0.23,-0.17,-0.23
1782330070.879,90.00,38.50,140.07,93.00,119.00,103.32,97.00,24.04,96.86,97.00,92.01,78.08,-0.13,-0.23,-0.17,-0.24
1782330070.990,90.00,40.35,139.29,93.00,120.76,103.19,97.00,24.88,95.74,97.00,81.00,82.54,-0.14,-0.23,-0.18,-0.26
1782330071.102,90.00,41.32,137.84,93.00,124.04,101.54,97.00,23.04,96.29,97.00,73.53,80.01,-0.14,-0.22,-0.17,-0.26
1782330071.213,90.00,40.81,136.75,93.00,129.10,98.20,97.00,19.41,98.09,97.00,76.21,82.11,-0.14,-0.21,-0.16,-0.26
1782330071.325,90.00,39.51,135.05,93.00,136.32,93.22,97.00,19.46,99.82,97.00,78.30,83.58,-0.14,-0.19,-0.16,-0.26
1782330071.435,90.00,37.83,132.41,93.00,142.53,88.34,97.00,20.67,102.09,97.00,81.71,85.31,-0.14,-0.17,-0.16,-0.26
1782330071.547,90.00,34.16,130.62,93.00,142.51,85.09,97.00,17.88,106.07,97.00,76.89,84.20,-0.14,-0.17,-0.15,-0.26
1782330071.659,90.00,31.45,126.87,93.00,145.71,80.03,97.00,20.70,109.43,97.00,80.80,87.87,-0.14,-0.15,-0.15,-0.26
1782330071.771,90.00,28.78,122.61,93.00,141.94,76.80,97.00,18.95,114.61,97.00,84.95,90.96,-0.14,-0.16,-0.14,-0.26
1782330071.883,90.00,25.56,118.43,93.00,140.19,72.49,97.00,21.56,119.13,97.00,86.23,93.13,-0.14,-0.16,-0.14,-0.26
1782330071.995,90.00,22.30,114.20,93.00,138.83,67.70,97.00,26.47,122.76,97.00,86.38,94.78,-0.14,-0.15,-0.14,-0.26
1782330072.109,90.00,19.67,109.91,93.00,132.92,65.86,97.00,28.26,127.79,97.00,87.61,96.74,-0.14,-0.16,-0.14,-0.26
1782330072.222,90.00,16.17,106.15,93.00,129.56,63.05,97.00,33.29,130.25,97.00,84.05,93.30,-0.14,-0.16,-0.14,-0.26
1782330072.342,90.00,14.99,102.46,93.00,126.01,61.21,97.00,38.32,131.34,97.00,85.59,95.26,-0.14,-0.17,-0.15,-0.26
1782330072.454,90.00,10.54,99.69,93.00,119.42,63.61,97.00,40.47,133.95,97.00,86.50,96.42,-0.13,-0.18,-0.15,-0.26
1782330072.571,90.00,9.26,97.37,93.00,115.72,64.42,97.00,44.83,132.74,97.00,87.39,97.55,-0.13,-0.19,-0.16,-0.26
1782330072.683,90.00,9.77,95.86,93.00,110.44,67.99,97.00,47.48,131.97,97.00,88.10,98.47,-0.14,-0.21,-0.17,-0.26
1782330072.795,90.00,8.88,95.24,93.00,105.77,71.83,97.00,50.26,129.65,97.00,88.28,98.70,-0.14,-0.22,-0.18,-0.26
1782330072.909,90.00,1.77,94.86,93.00,103.47,74.21,97.00,49.57,130.06,97.00,88.19,98.58,-0.12,-0.22,-0.18,-0.26
1782330073.023,90.00,0.00,99.91,93.00,103.93,74.97,97.00,48.67,129.43,97.00,88.02,98.36,-0.10,-0.23,-0.18,-0.26
1782330073.135,90.00,0.00,101.62,93.00,104.93,76.10,97.00,47.27,128.14,97.00,105.58,103.19,-0.10,-0.23,-0.18,-0.24
1782330073.248,90.00,0.00,105.67,93.00,106.57,77.46,97.00,45.56,126.11,97.00,111.23,98.35,-0.09,-0.22,-0.18,-0.23
1782330073.361,90.00,0.00,109.17,93.00,109.79,78.18,97.00,44.43,122.74,97.00,114.74,93.46,-0.09,-0.22,-0.18,-0.22
1782330073.474,90.00,0.00,111.42,93.00,111.08,81.01,97.00,41.54,120.32,97.00,117.14,88.47,-0.09,-0.22,-0.18,-0.22
1782330073.585,90.00,4.37,113.98,93.00,113.62,83.23,97.00,39.42,116.84,97.00,121.85,81.44,-0.10,-0.22,-0.18,-0.20
1782330073.698,90.00,11.48,120.01,93.00,115.39,86.20,97.00,36.78,113.54,97.00,123.44,75.80,-0.10,-0.22,-0.18,-0.19
1782330073.811,90.00,21.24,123.98,93.00,120.00,87.33,97.00,36.71,108.74,97.00,126.28,68.85,-0.12,-0.22,-0.19,-0.17
1782330073.930,90.00,22.55,130.10,93.00,120.21,91.22,97.00,33.43,106.05,97.00,118.90,69.28,-0.11,-0.22,-0.18,-0.19
1782330074.042,90.00,29.28,132.40,93.00,122.73,93.37,97.00,32.61,102.43,97.00,117.14,66.05,-0.12,-0.22,-0.19,-0.19
1782330074.155,90.00,34.05,134.26,93.00,127.41,93.97,97.00,34.35,98.19,97.00,113.07,65.54,-0.13,-0.21,-0.19,-0.19
1782330074.267,90.00,37.18,136.14,93.00,123.32,98.73,97.00,28.93,97.80,97.00,106.98,68.00,-0.13,-0.22,-0.18,-0.21
1782330074.380,90.00,41.30,134.93,93.00,116.17,104.18,97.00,22.40,97.95,97.00,102.99,69.48,-0.15,-0.23,-0.17,-0.21
1782330074.491,90.00,44.09,133.59,93.00,120.91,102.89,97.00,25.13,95.91,97.00,97.41,73.23,-0.15,-0.23,-0.18,-0.23
1782330074.603,90.00,41.68,137.56,93.00,120.86,103.23,97.00,24.11,95.87,97.00,75.81,81.60,-0.14,-0.23,-0.17,-0.26
1782330074.719,90.00,45.18,131.93,93.00,132.81,96.89,97.00,25.93,95.81,97.00,90.69,78.60,-0.16,-0.20,-0.18,-0.24
1782330074.832,90.00,43.63,131.49,93.00,136.30,94.03,97.00,22.00,98.37,97.00,90.22,80.08,-0.16,-0.19,-0.17,-0.24
1782330074.943,90.00,41.12,130.72,93.00,139.59,90.55,97.00,19.55,101.20,97.00,89.26,82.41,-0.15,-0.18,-0.16,-0.25
1782330075.057,90.00,40.95,126.33,93.00,144.78,85.78,97.00,21.03,103.85,97.00,95.27,81.13,-0.16,-0.16,-0.16,-0.24
1782330075.168,90.00,33.83,127.46,93.00,143.23,82.60,97.00,18.08,108.32,97.00,85.22,88.10,-0.14,-0.16,-0.14,-0.26
1782330075.281,90.00,32.29,122.76,93.00,141.87,78.79,97.00,17.74,112.85,97.00,91.40,89.20,-0.15,-0.16,-0.14,-0.25
1782330075.392,90.00,29.11,118.97,93.00,141.84,73.92,97.00,21.14,117.00,97.00,92.71,91.73,-0.15,-0.15,-0.14,-0.25
1782330075.509,90.00,30.27,112.84,93.00,138.02,70.47,97.00,22.86,121.98,97.00,102.48,90.47,-0.16,-0.16,-0.13,-0.24
1782330075.621,90.00,20.30,111.80,93.00,134.20,67.28,97.00,26.24,126.41,97.00,84.86,94.18,-0.14,-0.16,-0.13,-0.26
1782330075.734,90.00,18.13,107.57,93.00,130.71,64.33,97.00,30.92,129.58,97.00,87.12,96.88,-0.14,-0.16,-0.14,-0.26
1782330075.846,90.00,16.60,103.73,93.00,127.02,62.28,97.00,35.80,131.46,97.00,89.93,99.90,-0.14,-0.17,-0.15,-0.26
1782330075.958,90.00,13.12,100.75,93.00,121.91,62.67,97.00,39.36,133.22,97.00,86.24,96.08,-0.14,-0.18,-0.15,-0.26
1782330076.070,90.00,8.89,98.24,93.00,117.70,63.48,97.00,43.44,132.97,97.00,86.97,97.02,-0.13,-0.19,-0.16,-0.26
1782330076.183,90.00,8.57,96.38,93.00,112.32,66.70,97.00,46.17,132.71,97.00,87.74,98.01,-0.13,-0.20,-0.17,-0.26
1782330076.294,90.00,4.41,95.12,93.00,102.44,75.00,97.00,45.76,134.81,97.00,87.74,98.00,-0.12,-0.23,-0.16,-0.26
1782330076.407,90.00,13.19,95.11,93.00,80.19,83.27,97.00,41.55,140.62,97.00,102.12,106.54,-0.15,-0.26,-0.14,-0.25
1782330076.519,90.00,5.26,95.89,93.00,80.82,83.85,97.00,40.90,139.94,97.00,103.13,105.81,-0.13,-0.26,-0.14,-0.25
1782330076.632,90.00,0.63,96.85,93.00,99.26,79.79,97.00,44.91,132.09,97.00,108.25,102.80,-0.11,-0.24,-0.16,-0.24
1782330076.743,90.00,1.80,99.54,93.00,97.20,83.32,97.00,41.57,131.96,97.00,117.33,96.15,-0.11,-0.24,-0.16,-0.22
1782330076.856,90.00,3.94,103.14,93.00,99.72,84.34,97.00,39.75,129.05,97.00,123.44,89.95,-0.11,-0.24,-0.16,-0.20
1782330076.969,90.00,9.37,107.53,93.00,99.59,87.48,97.00,36.23,126.81,97.00,129.67,83.09,-0.12,-0.24,-0.16,-0.19
1782330077.082,90.00,10.15,112.23,93.00,106.97,86.29,97.00,36.47,121.15,97.00,128.75,79.30,-0.11,-0.23,-0.17,-0.18
1782330077.195,90.00,17.24,116.71,93.00,108.59,89.08,97.00,33.61,117.68,97.00,131.55,73.00,-0.12,-0.24,-0.17,-0.17
1782330077.307,90.00,18.27,122.39,93.00,110.90,91.52,97.00,31.36,113.76,97.00,126.33,70.98,-0.12,-0.23,-0.17,-0.18
1782330077.420,90.00,21.80,127.59,93.00,109.12,96.24,97.00,26.84,111.01,97.00,121.95,68.96,-0.12,-0.24,-0.16,-0.18
1782330077.532,90.00,27.13,131.26,93.00,114.36,96.78,97.00,27.27,106.41,97.00,118.67,66.67,-0.12,-0.23,-0.17,-0.18
1782330077.642,90.00,31.17,134.58,93.00,114.13,100.01,97.00,24.67,103.56,97.00,113.51,66.78,-0.12,-0.24,-0.17,-0.19
1782330077.758,90.00,35.19,136.36,93.00,114.19,102.53,97.00,22.84,100.98,97.00,108.44,67.87,-0.13,-0.24,-0.17,-0.20
1782330077.869,90.00,40.13,134.99,93.00,116.00,103.63,97.00,22.69,98.63,97.00,105.43,68.00,-0.14,-0.23,-0.17,-0.21
1782330077.981,90.00,43.93,133.07,93.00,114.78,105.49,97.00,21.06,97.48,97.00,101.38,70.08,-0.16,-0.24,-0.17,-0.22
1782330078.092,90.00,46.48,131.12,93.00,115.89,105.59,97.00,21.41,96.67,97.00,95.81,74.27,-0.16,-0.24,-0.17,-0.23
1782330078.204,90.00,48.46,128.48,93.00,119.33,103.83,97.00,18.04,97.57,97.00,96.54,73.81,-0.17,-0.23,-0.16,-0.23
1782330078.315,90.00,48.78,126.57,93.00,126.41,99.32,97.00,15.86,98.97,97.00,98.81,72.89,-0.18,-0.21,-0.15,-0.23
1782330078.431,90.00,49.56,123.12,93.00,132.19,94.73,97.00,14.58,101.04,97.00,102.74,71.33,-0.18,-0.20,-0.15,-0.22
1782330078.542,90.00,47.68,121.54,93.00,137.73,89.68,97.00,15.29,103.67,97.00,103.97,73.03,-0.18,-0.18,-0.14,-0.22
1782330078.654,90.00,43.43,121.22,93.00,140.79,85.11,97.00,15.92,107.06,97.00,102.75,77.38,-0.18,-0.17,-0.14,-0.23
1782330078.766,90.00,39.01,119.99,93.00,142.46,80.43,97.00,17.60,110.95,97.00,101.65,81.84,-0.17,-0.16,-0.14,-0.23
1782330078.883,90.00,36.76,116.37,93.00,139.46,77.07,97.00,17.02,115.92,97.00,104.20,83.88,-0.17,-0.16,-0.13,-0.23
1782330078.994,90.00,33.71,113.07,93.00,137.83,72.81,97.00,20.13,120.56,97.00,105.47,87.01,-0.17,-0.16,-0.13,-0.23
1782330079.106,90.00,31.26,109.35,93.00,134.94,69.09,97.00,23.85,125.06,97.00,107.31,89.77,-0.17,-0.16,-0.13,-0.23
1782330079.220,90.00,30.43,105.07,93.00,131.38,66.07,97.00,28.16,128.91,97.00,110.87,91.40,-0.17,-0.16,-0.13,-0.23
1782330079.332,90.00,29.15,101.46,93.00,127.63,63.83,97.00,32.91,131.58,97.00,113.03,93.67,-0.18,-0.17,-0.14,-0.23
1782330079.443,90.00,27.10,98.70,93.00,122.87,63.46,97.00,36.88,133.65,97.00,113.44,96.52,-0.17,-0.18,-0.15,-0.23
1782330079.554,90.00,29.36,94.94,93.00,119.01,63.45,97.00,41.41,133.63,97.00,118.60,96.30,-0.18,-0.18,-0.15,-0.22
1782330079.665,90.00,31.45,91.98,93.00,114.77,65.01,97.00,45.25,132.75,97.00,122.53,96.23,-0.19,-0.19,-0.16,-0.21
1782330079.777,90.00,29.56,91.45,93.00,108.72,69.51,97.00,47.28,132.45,97.00,121.28,98.08,-0.19,-0.21,-0.17,-0.22
